# MarsWorm | V5 A plant on open Mars | Exp 2 | Can a plant dry out and revive, night after night?
# Sheet: cycles.csv | invented numbers, a dry run and not a result | scenario: daily-drying-wears-it-out | every column is defined in the codebook for this experiment
tray_id,cycle,day,date,dry_mass_g,rewet_minutes,notes
T06,149,149,2027-06-30,12.01,25,
T06,150,150,2027-07-01,11.98,24,
T06,151,151,2027-07-02,11.84,26,
T06,152,152,2027-07-03,12.06,26,
T06,153,153,2027-07-04,11.66,24,
T06,154,154,2027-07-05,12.1,23,
T06,155,155,2027-07-06,11.8,23,
T06,156,156,2027-07-07,11.64,26,
T06,157,157,2027-07-08,12.1,26,
T06,158,158,2027-07-09,11.66,24,
T06,159,159,2027-07-10,11.53,24,
T06,160,160,2027-07-11,12.08,24,
T06,161,161,2027-07-12,11.77,25,
T06,162,162,2027-07-13,11.87,25,
T06,163,163,2027-07-14,11.87,25,
T06,164,164,2027-07-15,11.53,25,
T06,165,165,2027-07-16,11.71,25,
T06,166,166,2027-07-17,11.73,26,
T06,167,167,2027-07-18,11.99,25,
T06,168,168,2027-07-19,11.5,25,
T06,169,169,2027-07-20,11.93,23,
T06,170,170,2027-07-21,12.07,25,
T06,171,171,2027-07-22,11.67,27,
T06,172,172,2027-07-23,11.82,26,
T06,173,173,2027-07-24,11.72,28,
T06,174,174,2027-07-25,11.54,27,
T06,175,175,2027-07-26,11.48,27,
T06,176,176,2027-07-27,11.6,26,
T06,177,177,2027-07-28,11.92,24,
T06,178,178,2027-07-29,11.65,29,
T06,179,179,2027-07-30,11.88,28,
T06,180,180,2027-07-31,11.46,27,
T06,181,181,2027-08-01,11.2,26,
T06,182,182,2027-08-02,11.83,26,
T06,183,183,2027-08-03,11.7,26,
T06,184,184,2027-08-04,11.52,25,
T06,185,185,2027-08-05,11.8,27,
T06,186,186,2027-08-06,12.09,26,
T06,187,187,2027-08-07,12.03,27,
T06,188,188,2027-08-08,11.8,29,
T06,189,189,2027-08-09,11.86,29,
T06,190,190,2027-08-10,12.47,29,
T06,191,191,2027-08-11,11.25,29,
T06,192,192,2027-08-12,11.53,29,
T06,193,193,2027-08-13,11.73,27,
T06,194,194,2027-08-14,11.79,29,
T06,195,195,2027-08-15,11.77,28,
T06,196,196,2027-08-16,11.59,27,
T06,197,197,2027-08-17,11.66,29,
T06,198,198,2027-08-18,11.85,29,
T06,199,199,2027-08-19,11.7,25,
T06,200,200,2027-08-20,11.45,30,
T06,201,201,2027-08-21,11.51,31,
T06,202,202,2027-08-22,11.83,26,
T06,203,203,2027-08-23,11.11,30,
T06,204,204,2027-08-24,11.75,29,
T06,205,205,2027-08-25,11.71,27,
T06,206,206,2027-08-26,11.67,29,
T06,207,207,2027-08-27,11.67,30,
T06,208,208,2027-08-28,11.69,31,
T06,209,209,2027-08-29,11.53,29,
T06,210,210,2027-08-30,11.83,31,
T06,211,211,2027-08-31,11.47,30,
T06,212,212,2027-09-01,11.57,28,
T06,213,213,2027-09-02,11.4,29,
T06,214,214,2027-09-03,11.76,30,
T06,215,215,2027-09-04,11.93,27,
T06,216,216,2027-09-05,12.08,31,
T06,217,217,2027-09-06,11.78,26,
T06,218,218,2027-09-07,11.83,29,
T06,219,219,2027-09-08,11.87,28,
T06,220,220,2027-09-09,11.29,30,
T06,221,221,2027-09-10,11.82,32,
T06,222,222,2027-09-11,11.88,31,
T06,223,223,2027-09-12,11.53,33,
T06,224,224,2027-09-13,11.64,33,
T06,225,225,2027-09-14,11.24,31,
T06,226,226,2027-09-15,11.72,29,
T06,227,227,2027-09-16,12.14,31,
T06,228,228,2027-09-17,11.57,28,
T06,229,229,2027-09-18,10.99,33,
T06,230,230,2027-09-19,11.66,32,
T06,231,231,2027-09-20,11.84,29,
T06,232,232,2027-09-21,11.56,31,
T06,233,233,2027-09-22,11.58,32,
T06,234,234,2027-09-23,11.75,31,
T06,235,235,2027-09-24,11.36,30,
T06,236,236,2027-09-25,11.9,31,
T06,237,237,2027-09-26,11.57,30,
T06,238,238,2027-09-27,11.22,31,
T06,239,239,2027-09-28,11.11,32,
T06,240,240,2027-09-29,11.12,33,
T06,241,241,2027-09-30,11.63,32,
T06,242,242,2027-10-01,11.51,32,
T06,243,243,2027-10-02,11.98,32,
T06,244,244,2027-10-03,11.49,33,
T06,245,245,2027-10-04,11.36,34,
T06,246,246,2027-10-05,11.38,31,
T06,247,247,2027-10-06,11.91,32,
T06,248,248,2027-10-07,11.48,32,
T06,249,249,2027-10-08,11.56,31,
T06,250,250,2027-10-09,11.63,33,
T06,251,251,2027-10-10,11.53,30,
T06,252,252,2027-10-11,11.62,34,
T06,253,253,2027-10-12,11.41,34,
T06,254,254,2027-10-13,11.39,31,
T06,255,255,2027-10-14,11.46,34,
T06,256,256,2027-10-15,11.53,33,
T06,257,257,2027-10-16,11.4,34,
T06,258,258,2027-10-17,11.1,34,
T06,259,259,2027-10-18,11.76,30,
T06,260,260,2027-10-19,11.59,33,
T06,261,261,2027-10-20,11.66,35,
T06,262,262,2027-10-21,11.03,36,
T06,263,263,2027-10-22,11.56,33,
T06,264,264,2027-10-23,11.75,32,
T06,265,265,2027-10-24,11.73,33,
T06,266,266,2027-10-25,11.2,37,
T06,267,267,2027-10-26,11.35,35,
T06,268,268,2027-10-27,11.77,36,
T06,269,269,2027-10-28,11.55,33,
T06,270,270,2027-10-29,11.31,32,
T06,271,271,2027-10-30,11.67,35,
T06,272,272,2027-10-31,11.41,37,
T06,273,273,2027-11-01,11.85,34,
T06,274,274,2027-11-02,11.17,35,
T06,275,275,2027-11-03,11.7,35,
T06,276,276,2027-11-04,11.91,33,
T06,277,277,2027-11-05,11.27,36,
T06,278,278,2027-11-06,11.67,32,
T06,279,279,2027-11-07,11.43,34,
T06,280,280,2027-11-08,11.61,34,
T06,281,281,2027-11-09,11.5,36,
T06,282,282,2027-11-10,11.97,39,
T06,283,283,2027-11-11,11.67,33,
T06,284,284,2027-11-12,11.81,36,
T06,285,285,2027-11-13,11.62,35,
T06,286,286,2027-11-14,11.55,36,
T06,287,287,2027-11-15,10.98,34,
T06,288,288,2027-11-16,11.45,38,
T06,289,289,2027-11-17,11.63,34,
T06,290,290,2027-11-18,11.58,35,
T06,291,291,2027-11-19,11.81,35,
T06,292,292,2027-11-20,11.1,36,
T06,293,293,2027-11-21,11.21,37,
T06,294,294,2027-11-22,11.63,35,
T06,295,295,2027-11-23,11.22,35,
T06,296,296,2027-11-24,11.68,36,
T06,297,297,2027-11-25,11.64,33,
T06,298,298,2027-11-26,11.7,37,
T06,299,299,2027-11-27,11.53,37,
T06,300,300,2027-11-28,11.96,38,
T06,301,301,2027-11-29,11.55,35,
T06,302,302,2027-11-30,11.4,36,
T06,303,303,2027-12-01,11.56,40,
T06,304,304,2027-12-02,11.68,39,
T06,305,305,2027-12-03,11.42,36,
T06,306,306,2027-12-04,11.04,40,
T06,307,307,2027-12-05,11.43,37,
T06,308,308,2027-12-06,11.78,40,
T06,309,309,2027-12-07,11.43,38,
T06,310,310,2027-12-08,11.09,37,
T06,311,311,2027-12-09,11.66,38,
T06,312,312,2027-12-10,11.62,38,
T06,313,313,2027-12-11,11.61,39,
T06,314,314,2027-12-12,11.5,39,
T06,315,315,2027-12-13,10.9,39,
T06,316,316,2027-12-14,11.33,38,
T06,317,317,2027-12-15,11.03,39,
T06,318,318,2027-12-16,11.89,40,
T06,319,319,2027-12-17,12.04,36,
T06,320,320,2027-12-18,11.59,38,
T06,321,321,2027-12-19,11.29,37,
T06,322,322,2027-12-20,11.46,38,
T06,323,323,2027-12-21,12.09,37,
T06,324,324,2027-12-22,11.45,39,
T06,325,325,2027-12-23,11.44,38,
T06,326,326,2027-12-24,11.53,38,
T06,327,327,2027-12-25,11.01,35,
T06,328,328,2027-12-26,11.55,37,
T06,329,329,2027-12-27,11.56,40,
T06,330,330,2027-12-28,11.4,39,
T06,331,331,2027-12-29,11.12,40,
T06,332,332,2027-12-30,11.71,40,
T06,333,333,2027-12-31,11.54,38,
T06,334,334,2028-01-01,11.43,40,
T06,335,335,2028-01-02,11.34,41,
T06,336,336,2028-01-03,11.71,39,
T06,337,337,2028-01-04,12.09,40,
T06,338,338,2028-01-05,11.94,39,
T06,339,339,2028-01-06,11.75,40,
T06,340,340,2028-01-07,11.26,39,
T06,341,341,2028-01-08,11.02,39,
T06,342,342,2028-01-09,11.42,41,
T06,343,343,2028-01-10,10.98,41,
T06,344,344,2028-01-11,11.06,39,
T06,345,345,2028-01-12,12.14,40,
T06,346,346,2028-01-13,11.66,41,
T06,347,347,2028-01-14,11.48,42,
T06,348,348,2028-01-15,11.34,39,
T06,349,349,2028-01-16,11.04,40,
T06,350,350,2028-01-17,11.14,40,
T06,351,351,2028-01-18,11.31,40,
T06,352,352,2028-01-19,11.02,38,
T06,353,353,2028-01-20,11.68,40,
T06,354,354,2028-01-21,11.42,41,
T06,355,355,2028-01-22,11.17,41,
T06,356,356,2028-01-23,11.42,41,
T06,357,357,2028-01-24,11.14,39,
T06,358,358,2028-01-25,11.45,40,
T06,359,359,2028-01-26,10.89,42,
T06,360,360,2028-01-27,11.19,41,
T06,361,361,2028-01-28,11.23,43,
T06,362,362,2028-01-29,11.42,42,
T06,363,363,2028-01-30,11.74,41,
T06,364,364,2028-01-31,11.04,43,
T06,365,365,2028-02-01,11.16,43,
T07,1,7,2027-02-08,8.88,11,
T07,2,14,2027-02-15,8.81,14,
T07,3,21,2027-02-22,8.73,15,
T07,4,28,2027-03-01,8.21,12,
T07,5,35,2027-03-08,8.83,14,
T07,6,42,2027-03-15,8.46,16,
T07,7,49,2027-03-22,8.54,16,
T07,8,56,2027-03-29,9.12,17,
T07,9,63,2027-04-05,8.92,15,
T07,10,70,2027-04-12,8.63,18,
T07,11,77,2027-04-19,8.67,20,
T07,12,84,2027-04-26,8.91,17,
T07,13,91,2027-05-03,8.54,18,
T07,14,98,2027-05-10,8.71,18,
T07,15,105,2027-05-17,8.85,20,
T07,16,112,2027-05-24,8.51,20,
T07,17,119,2027-05-31,8.97,20,
T07,18,126,2027-06-07,9.07,21,
T07,19,133,2027-06-14,8.64,23,
T07,20,140,2027-06-21,8.22,23,
T07,21,147,2027-06-28,8.75,24,
T07,22,154,2027-07-05,8.3,26,
T07,23,161,2027-07-12,8.77,26,
T07,24,168,2027-07-19,8.73,26,
T07,25,175,2027-07-26,8.3,26,
T07,26,182,2027-08-02,8.31,24,
T07,27,189,2027-08-09,8.26,25,
T07,28,196,2027-08-16,8.35,30,
T07,29,203,2027-08-23,8.41,30,
T07,30,210,2027-08-30,8.87,30,
T07,31,217,2027-09-06,8.47,29,
T07,32,224,2027-09-13,8.35,30,
T07,33,231,2027-09-20,8.54,29,
T07,34,238,2027-09-27,8.45,30,
T07,35,245,2027-10-04,8.07,32,
T07,36,252,2027-10-11,8.56,35,
T07,37,259,2027-10-18,8.59,35,
T07,38,266,2027-10-25,8.16,33,
T07,39,273,2027-11-01,7.99,35,
T07,40,280,2027-11-08,8.67,34,
T07,41,287,2027-11-15,8.96,37,
T07,42,294,2027-11-22,8.09,37,
T07,43,301,2027-11-29,8.44,37,
T07,44,308,2027-12-06,8.49,37,
T07,45,315,2027-12-13,8.32,39,
T07,46,322,2027-12-20,8.12,39,
T07,47,329,2027-12-27,8.13,37,
T07,48,336,2028-01-03,8.1,41,
T07,49,343,2028-01-10,8.18,40,
T07,50,350,2028-01-17,8.46,42,
T07,51,357,2028-01-24,7.83,41,
T07,52,364,2028-01-31,8.04,42,
T08,1,7,2027-02-08,7.81,11,
T08,2,14,2027-02-15,7.55,11,
T08,3,21,2027-02-22,7.84,13,
T08,4,28,2027-03-01,7.38,14,
T08,5,35,2027-03-08,8.15,14,
T08,6,42,2027-03-15,8.13,15,
T08,7,49,2027-03-22,7.87,19,
T08,8,56,2027-03-29,8.43,17,
T08,9,63,2027-04-05,8.08,19,
T08,10,70,2027-04-12,7.66,16,
T08,11,77,2027-04-19,7.57,16,
T08,12,84,2027-04-26,7.55,18,
T08,13,91,2027-05-03,7.77,22,
T08,14,98,2027-05-10,7.55,20,
T08,15,105,2027-05-17,7.95,20,
T08,16,112,2027-05-24,8.38,20,
T08,17,119,2027-05-31,8.17,21,
T08,18,126,2027-06-07,7.91,22,
T08,19,133,2027-06-14,7.88,23,
T08,20,140,2027-06-21,7.42,23,
T08,21,147,2027-06-28,7.5,22,
T08,22,154,2027-07-05,7.75,25,
T08,23,161,2027-07-12,7.25,25,
T08,24,168,2027-07-19,8.21,26,
T08,25,175,2027-07-26,7.82,24,
T08,26,182,2027-08-02,7.55,27,
T08,27,189,2027-08-09,8.15,26,
T08,28,196,2027-08-16,8.12,28,
T08,29,203,2027-08-23,7.91,30,
T08,30,210,2027-08-30,7.24,30,
T08,31,217,2027-09-06,7.47,32,
T08,32,224,2027-09-13,7.58,29,
T08,33,231,2027-09-20,7.32,31,
T08,34,238,2027-09-27,8.07,30,
T08,35,245,2027-10-04,7.66,33,
T08,36,252,2027-10-11,7.73,32,
T08,37,259,2027-10-18,7.36,35,
T08,38,266,2027-10-25,7.62,35,
T08,39,273,2027-11-01,7.64,33,
T08,40,280,2027-11-08,7.66,34,
T08,41,287,2027-11-15,7.87,37,
T08,42,294,2027-11-22,7.71,36,
T08,43,301,2027-11-29,7.82,36,
T08,44,308,2027-12-06,7.74,38,
T08,45,315,2027-12-13,7.58,38,
T08,46,322,2027-12-20,7.9,37,
T08,47,329,2027-12-27,7.32,41,
T08,48,336,2028-01-03,7.71,36,
T08,49,343,2028-01-10,7.35,42,
T08,50,350,2028-01-17,7.43,43,
T08,51,357,2028-01-24,7.18,46,
T08,52,364,2028-01-31,7.4,42,
T09,1,7,2027-02-08,9.43,12,
T09,2,14,2027-02-15,9.65,14,
T09,3,21,2027-02-22,9.79,14,
T09,4,28,2027-03-01,9.41,14,
T09,5,35,2027-03-08,9.49,16,
T09,6,42,2027-03-15,9.62,17,
T09,7,49,2027-03-22,8.78,17,
T09,8,56,2027-03-29,9.54,14,
T09,9,63,2027-04-05,9.42,16,
T09,10,70,2027-04-12,9.53,19,
T09,11,77,2027-04-19,9.12,20,
T09,12,84,2027-04-26,9.13,20,
T09,13,91,2027-05-03,9.08,20,
T09,14,98,2027-05-10,8.94,21,
T09,15,105,2027-05-17,9.09,21,
T09,16,112,2027-05-24,8.93,19,
T09,17,119,2027-05-31,9.03,23,
T09,18,126,2027-06-07,9.01,22,
T09,19,133,2027-06-14,9.54,24,
T09,20,140,2027-06-21,8.9,25,
T09,21,147,2027-06-28,9.32,25,
T09,22,154,2027-07-05,8.91,26,
T09,23,161,2027-07-12,9.29,25,
T09,24,168,2027-07-19,9.52,27,
T09,25,175,2027-07-26,8.71,26,
T09,26,182,2027-08-02,8.97,27,
T09,27,189,2027-08-09,9.25,29,
T09,28,196,2027-08-16,8.79,27,
T09,29,203,2027-08-23,8.8,29,
T09,30,210,2027-08-30,8.88,31,
T09,31,217,2027-09-06,9.02,31,
T09,32,224,2027-09-13,9.0,31,
T09,33,231,2027-09-20,9.22,30,
T09,34,238,2027-09-27,8.66,31,
T09,35,245,2027-10-04,9.29,33,
T09,36,252,2027-10-11,8.84,35,
T09,37,259,2027-10-18,8.69,35,
T09,38,266,2027-10-25,9.19,32,
T09,39,273,2027-11-01,9.22,36,
T09,40,280,2027-11-08,8.74,37,
T09,41,287,2027-11-15,8.67,33,
T09,42,294,2027-11-22,8.87,35,
T09,43,301,2027-11-29,9.35,37,
T09,44,308,2027-12-06,8.83,36,
T09,45,315,2027-12-13,8.95,37,
T09,46,322,2027-12-20,8.77,39,
T09,47,329,2027-12-27,8.83,38,
T09,48,336,2028-01-03,9.05,42,
T09,49,343,2028-01-10,8.56,37,
T09,50,350,2028-01-17,9.27,42,
T09,51,357,2028-01-24,8.74,44,
T09,52,364,2028-01-31,8.79,39,
T10,1,7,2027-02-08,12.76,11,
T10,2,14,2027-02-15,12.41,12,
T10,3,21,2027-02-22,12.54,12,
T10,4,28,2027-03-01,12.67,14,
T10,5,35,2027-03-08,12.51,15,
T10,6,42,2027-03-15,12.33,17,
T10,7,49,2027-03-22,12.37,13,
T10,8,56,2027-03-29,12.22,16,
T10,9,63,2027-04-05,12.63,17,
T10,10,70,2027-04-12,12.26,17,
T10,11,77,2027-04-19,12.26,18,
T10,12,84,2027-04-26,12.16,17,
T10,13,91,2027-05-03,12.27,22,
T10,14,98,2027-05-10,12.08,22,
T10,15,105,2027-05-17,12.12,21,
T10,16,112,2027-05-24,11.91,22,
T10,17,119,2027-05-31,12.24,23,
T10,18,126,2027-06-07,12.04,22,
T10,19,133,2027-06-14,12.51,25,
T10,20,140,2027-06-21,12.15,21,
T10,21,147,2027-06-28,12.57,23,
T10,22,154,2027-07-05,12.35,26,
T10,23,161,2027-07-12,12.06,23,
T10,24,168,2027-07-19,12.13,25,
T10,25,175,2027-07-26,11.99,26,
T10,26,182,2027-08-02,12.18,27,
T10,27,189,2027-08-09,12.12,26,
T10,28,196,2027-08-16,12.54,26,
T10,29,203,2027-08-23,11.93,26,
T10,30,210,2027-08-30,12.36,29,
T10,31,217,2027-09-06,12.23,29,
T10,32,224,2027-09-13,12.14,32,
T10,33,231,2027-09-20,12.26,30,
T10,34,238,2027-09-27,11.94,30,
T10,35,245,2027-10-04,12.55,32,
T10,36,252,2027-10-11,12.3,34,
T10,37,259,2027-10-18,12.2,30,
T10,38,266,2027-10-25,12.33,36,
T10,39,273,2027-11-01,12.11,35,
T10,40,280,2027-11-08,12.49,34,
T10,41,287,2027-11-15,12.06,35,
T10,42,294,2027-11-22,11.76,35,
T10,43,301,2027-11-29,12.19,36,
T10,44,308,2027-12-06,12.19,38,
T10,45,315,2027-12-13,11.79,40,
T10,46,322,2027-12-20,12.13,39,
T10,47,329,2027-12-27,11.93,40,
T10,48,336,2028-01-03,11.93,38,
T10,49,343,2028-01-10,12.06,42,
T10,50,350,2028-01-17,12.14,40,
T10,51,357,2028-01-24,12.22,39,
T10,52,364,2028-01-31,12.03,43,
T11,1,7,2027-02-08,12.33,9,
T11,2,14,2027-02-15,12.28,13,
T11,3,21,2027-02-22,11.99,15,
T11,4,28,2027-03-01,12.46,14,
T11,5,35,2027-03-08,12.77,16,
T11,6,42,2027-03-15,12.2,17,
T11,7,49,2027-03-22,12.1,16,
T11,8,56,2027-03-29,12.2,12,
T11,9,63,2027-04-05,12.38,16,
T11,10,70,2027-04-12,12.28,18,
T11,11,77,2027-04-19,12.14,19,
T11,12,84,2027-04-26,12.08,18,
T11,13,91,2027-05-03,11.99,19,
T11,14,98,2027-05-10,12.16,19,
T11,15,105,2027-05-17,11.81,22,
T11,16,112,2027-05-24,11.88,20,
T11,17,119,2027-05-31,11.46,23,
T11,18,126,2027-06-07,11.73,21,
T11,19,133,2027-06-14,12.09,24,
T11,20,140,2027-06-21,12.39,27,
T11,21,147,2027-06-28,11.99,23,
T11,22,154,2027-07-05,11.6,23,
T11,23,161,2027-07-12,12.19,25,
T11,24,168,2027-07-19,11.59,27,
T11,25,175,2027-07-26,11.73,27,
T11,26,182,2027-08-02,11.89,28,
T11,27,189,2027-08-09,11.85,24,
T11,28,196,2027-08-16,12.09,30,
T11,29,203,2027-08-23,11.69,29,
T11,30,210,2027-08-30,12.07,30,
T11,31,217,2027-09-06,12.1,32,
T11,32,224,2027-09-13,12.02,31,
T11,33,231,2027-09-20,11.65,29,
T11,34,238,2027-09-27,11.72,31,
T11,35,245,2027-10-04,11.91,32,
T11,36,252,2027-10-11,11.83,32,
T11,37,259,2027-10-18,11.81,35,
T11,38,266,2027-10-25,11.81,31,
T11,39,273,2027-11-01,11.98,35,
T11,40,280,2027-11-08,11.97,34,
T11,41,287,2027-11-15,11.74,37,
T11,42,294,2027-11-22,12.13,37,
T11,43,301,2027-11-29,11.52,37,
T11,44,308,2027-12-06,11.6,37,
T11,45,315,2027-12-13,11.99,36,
T11,46,322,2027-12-20,12.07,38,
T11,47,329,2027-12-27,11.58,40,
T11,48,336,2028-01-03,11.65,40,
T11,49,343,2028-01-10,11.76,44,
T11,50,350,2028-01-17,11.89,41,
T11,51,357,2028-01-24,11.57,41,
T11,52,364,2028-01-31,11.74,42,
T12,1,7,2027-02-08,10.99,13,
T12,2,14,2027-02-15,11.27,13,
T12,3,21,2027-02-22,11.82,13,
T12,4,28,2027-03-01,11.09,15,
T12,5,35,2027-03-08,11.29,17,
T12,6,42,2027-03-15,11.16,15,
T12,7,49,2027-03-22,11.45,14,
T12,8,56,2027-03-29,11.18,18,
T12,9,63,2027-04-05,10.66,17,
T12,10,70,2027-04-12,11.22,21,
T12,11,77,2027-04-19,10.9,18,
T12,12,84,2027-04-26,11.0,19,
T12,13,91,2027-05-03,11.25,18,
T12,14,98,2027-05-10,11.51,19,
T12,15,105,2027-05-17,11.25,20,
T12,16,112,2027-05-24,11.7,20,
T12,17,119,2027-05-31,11.16,23,
T12,18,126,2027-06-07,11.47,23,
T12,19,133,2027-06-14,11.21,23,
T12,20,140,2027-06-21,11.04,24,
T12,21,147,2027-06-28,11.22,24,
T12,22,154,2027-07-05,11.3,25,
T12,23,161,2027-07-12,10.83,27,
T12,24,168,2027-07-19,11.13,26,
T12,25,175,2027-07-26,10.99,27,
T12,26,182,2027-08-02,10.95,28,
T12,27,189,2027-08-09,11.09,29,
T12,28,196,2027-08-16,11.36,27,
T12,29,203,2027-08-23,11.57,25,
T12,30,210,2027-08-30,11.58,29,
T12,31,217,2027-09-06,11.09,32,
T12,32,224,2027-09-13,10.96,33,
T12,33,231,2027-09-20,11.51,31,
T12,34,238,2027-09-27,11.0,31,
T12,35,245,2027-10-04,10.83,35,
T12,36,252,2027-10-11,10.88,33,
T12,37,259,2027-10-18,10.83,34,
T12,38,266,2027-10-25,10.84,35,
T12,39,273,2027-11-01,11.29,36,
T12,40,280,2027-11-08,11.23,34,
T12,41,287,2027-11-15,11.07,39,
T12,42,294,2027-11-22,11.13,39,
T12,43,301,2027-11-29,10.36,38,
T12,44,308,2027-12-06,10.4,36,
T12,45,315,2027-12-13,11.05,39,
T12,46,322,2027-12-20,11.01,38,
T12,47,329,2027-12-27,11.18,38,
T12,48,336,2028-01-03,10.9,40,
T12,49,343,2028-01-10,10.66,40,
T12,50,350,2028-01-17,10.57,41,
T12,51,357,2028-01-24,10.59,42,
T12,52,364,2028-01-31,11.04,46,
T13,1,30,2027-03-03,9.56,15,
T13,2,60,2027-04-02,9.14,18,
T13,3,90,2027-05-02,9.51,18,
T13,4,120,2027-06-01,9.18,22,
T13,5,150,2027-07-01,8.9,25,
T13,6,180,2027-07-31,9.07,25,
T13,7,210,2027-08-30,9.03,29,
T13,8,240,2027-09-29,9.35,30,
T13,9,270,2027-10-29,9.11,35,
T13,10,300,2027-11-28,8.75,41,
T13,11,330,2027-12-28,8.72,39,
T13,12,360,2028-01-27,8.71,41,
T14,1,30,2027-03-03,8.63,12,
T14,2,60,2027-04-02,8.23,16,
T14,3,90,2027-05-02,8.36,17,
T14,4,120,2027-06-01,8.7,22,
T14,5,150,2027-07-01,8.58,26,
T14,6,180,2027-07-31,8.16,26,
T14,7,210,2027-08-30,8.39,30,
T14,8,240,2027-09-29,8.46,32,
T14,9,270,2027-10-29,8.62,33,
T14,10,300,2027-11-28,8.5,35,
T14,11,330,2027-12-28,8.72,43,
T14,12,360,2028-01-27,7.79,42,
T15,1,30,2027-03-03,10.31,15,
T15,2,60,2027-04-02,10.18,16,
T15,3,90,2027-05-02,9.92,20,
T15,4,120,2027-06-01,9.51,22,
T15,5,150,2027-07-01,9.68,20,
T15,6,180,2027-07-31,10.07,28,
T15,7,210,2027-08-30,9.83,28,
T15,8,240,2027-09-29,9.7,32,
T15,9,270,2027-10-29,9.9,34,
T15,10,300,2027-11-28,9.76,37,
T15,11,330,2027-12-28,9.62,42,
T15,12,360,2028-01-27,9.4,46,
T16,1,30,2027-03-03,11.64,15,
T16,2,60,2027-04-02,11.86,19,
T16,3,90,2027-05-02,11.49,20,
T16,4,120,2027-06-01,11.81,22,
T16,5,150,2027-07-01,11.46,24,
T16,6,180,2027-07-31,11.62,28,
T16,7,210,2027-08-30,11.51,28,
T16,8,240,2027-09-29,11.77,32,
T16,9,270,2027-10-29,11.82,32,
T16,10,300,2027-11-28,11.6,39,
T16,11,330,2027-12-28,11.39,40,
T16,12,360,2028-01-27,11.45,44,
T17,1,30,2027-03-03,12.73,17,
T17,2,60,2027-04-02,13.0,16,
T17,3,90,2027-05-02,12.65,17,
T17,4,120,2027-06-01,12.47,21,
T17,5,150,2027-07-01,12.46,24,
T17,6,180,2027-07-31,12.37,27,
T17,7,210,2027-08-30,12.42,27,
T17,8,240,2027-09-29,11.95,31,
T17,9,270,2027-10-29,12.21,34,
T17,10,300,2027-11-28,12.36,39,
T17,11,330,2027-12-28,12.08,41,
T17,12,360,2028-01-27,12.12,43,
T18,1,30,2027-03-03,12.86,16,
T18,2,60,2027-04-02,12.81,17,
T18,3,90,2027-05-02,12.77,17,
T18,4,120,2027-06-01,12.34,21,
T18,5,150,2027-07-01,12.72,24,
T18,6,180,2027-07-31,12.7,30,
T18,7,210,2027-08-30,12.56,28,
T18,8,240,2027-09-29,12.64,34,
T18,9,270,2027-10-29,12.77,33,
T18,10,300,2027-11-28,12.64,37,
T18,11,330,2027-12-28,12.44,37,
T18,12,360,2028-01-27,12.13,44,
